gen_model,model_label,task_type,domain,outcome_kind,n,outcome_unique,signature_family,layer,behavior,behavior_label,shapley_gain,shapley_ci_low,shapley_ci_high,shapley_p_value,shapley_unit,direction_effect,direction_ci_low,direction_ci_high,direction_unit,shapley_q_value,supported,amount_supported,timing_supported,parent_block_supported
reasoner,DeepSeek-R1 Distill 8B,idea,Idea,continuous,493,14,conversational,timing,Perspective_Shift,Perspective shift,-0.0032017322155531644,-0.015154216999357208,0.00845678987098904,0.6863136863136863,delta R2,-0.013456600264515894,-0.030684750923157728,0.004026279860788005,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
reasoner,DeepSeek-R1 Distill 8B,idea,Idea,continuous,493,14,conversational,timing,Conflict_of_Perspectives,Perspective conflict,-0.004341202307903046,-0.0100037109905714,0.001315145831168858,0.922077922077922,delta R2,-0.015730096941221072,-0.059746798245231485,0.028670681605276152,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
reasoner,DeepSeek-R1 Distill 8B,idea,Idea,continuous,493,14,conversational,timing,Reconciliation,Reconciliation,0.0037376869806284266,-0.01474960096856299,0.02181800423864579,0.3226773226773227,delta R2,-0.04838448877989843,-0.0868216992405297,-0.009328920181382198,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
reasoner,DeepSeek-R1 Distill 8B,idea,Idea,continuous,493,14,cognitive,amount,verification,Verification,0.0013378871070600879,-0.006160550551812147,0.008697330000024253,0.3676323676323676,delta R2,0.32974032895058364,0.1565629691687267,0.49172696160525486,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
reasoner,DeepSeek-R1 Distill 8B,idea,Idea,continuous,493,14,cognitive,amount,backtracking,Backtracking,-0.004794992737957514,-0.01523084332549124,0.004997460254963136,0.8401598401598401,delta R2,0.24889472250071862,0.05096935584147421,0.4309059832435154,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
reasoner,DeepSeek-R1 Distill 8B,idea,Idea,continuous,493,14,cognitive,amount,subgoal,Subgoal setting,-0.0050310643581761546,-0.010156155721333488,-0.0004255252294876926,0.975024975024975,delta R2,-0.16596055685117753,-0.3622427764120939,0.01695631611706654,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
reasoner,DeepSeek-R1 Distill 8B,idea,Idea,continuous,493,14,cognitive,amount,backward_chaining,Backward chaining,1.2104839769510176e-05,-0.0015649997519888929,0.0014177162803121904,0.5044955044955045,delta R2,5.104953618460445e-05,-0.20940014616539343,0.18041213676275794,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
reasoner,DeepSeek-R1 Distill 8B,idea,Idea,continuous,493,14,cognitive,timing,verification,Verification,-0.011128943302626083,-0.023069774299627418,-0.00041505066077549165,0.965034965034965,delta R2,-0.03657718152121847,-0.08567918879138103,0.013662545667485383,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
reasoner,DeepSeek-R1 Distill 8B,idea,Idea,continuous,493,14,cognitive,timing,backtracking,Backtracking,0.024037790574072113,-0.004108020607773771,0.05883368555808257,0.07692307692307693,delta R2,-0.017319953368374275,-0.0652993721010891,0.032801721833997204,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
reasoner,DeepSeek-R1 Distill 8B,idea,Idea,continuous,493,14,cognitive,timing,subgoal,Subgoal setting,-0.007408332949579357,-0.016611203046445318,0.0008356859112751625,0.948051948051948,delta R2,0.0026154681860944273,-0.030114235481581812,0.036512434552444545,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
reasoner,DeepSeek-R1 Distill 8B,idea,Idea,continuous,493,14,cognitive,timing,backward_chaining,Backward chaining,-0.003383692057385223,-0.007102265608017413,-3.2646367502293976e-05,0.973026973026973,delta R2,-0.079059829059829,-0.3472222222222222,0.17521367521367515,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
reasoner,DeepSeek-R1 Distill 8B,safety,Safety,continuous,312,9,conversational,amount,Question_and_Answering,Question–answer,-0.007428604382890083,-0.019068744684102714,0.003578696394481766,0.8931068931068931,delta R2,0.009737418687851572,-0.22888518860467066,0.22062890719229855,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
reasoner,DeepSeek-R1 Distill 8B,safety,Safety,continuous,312,9,conversational,amount,Perspective_Shift,Perspective shift,-0.0032798769082928747,-0.022846777094059783,0.017612265108109537,0.6223776223776224,delta R2,0.0633753183902397,-0.19055966818489656,0.29201800774721837,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
reasoner,DeepSeek-R1 Distill 8B,safety,Safety,continuous,312,9,conversational,amount,Conflict_of_Perspectives,Perspective conflict,-0.015351215089264385,-0.025753607807521506,-0.00495779927142332,0.996003996003996,delta R2,0.049582435255571204,-0.1813360451295786,0.2712405257075738,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
reasoner,DeepSeek-R1 Distill 8B,safety,Safety,continuous,312,9,conversational,amount,Reconciliation,Reconciliation,-5.973094710344838e-05,-0.02302370141567915,0.02231477685390297,0.5364635364635365,delta R2,0.3500901754346603,0.13278058317659786,0.5825828229169756,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
reasoner,DeepSeek-R1 Distill 8B,safety,Safety,continuous,312,9,conversational,timing,Question_and_Answering,Question–answer,0.008657460408978352,-0.024354844431662716,0.04164214995673127,0.32967032967032966,delta R2,-0.014887791257958416,-0.08178666437826564,0.05042583301207481,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
reasoner,DeepSeek-R1 Distill 8B,safety,Safety,continuous,312,9,conversational,timing,Perspective_Shift,Perspective shift,-2.0444071093703023e-05,-0.017082610166487554,0.018299824428046927,0.4875124875124875,delta R2,0.0012352531742420014,-0.01752862719628931,0.021617380713387015,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
reasoner,DeepSeek-R1 Distill 8B,safety,Safety,continuous,312,9,conversational,timing,Conflict_of_Perspectives,Perspective conflict,-0.0102111408560084,-0.026934609614115614,0.00603151811711731,0.906093906093906,delta R2,-0.011862580085590102,-0.06979878247731332,0.04579955596622299,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
reasoner,DeepSeek-R1 Distill 8B,safety,Safety,continuous,312,9,conversational,timing,Reconciliation,Reconciliation,-0.011552568855855894,-0.027536499935291874,0.004679221303721818,0.9330669330669331,delta R2,0.01912127973220412,-0.02686066244759199,0.06452517172149781,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
reasoner,DeepSeek-R1 Distill 8B,safety,Safety,continuous,312,9,cognitive,amount,verification,Verification,0.03623226214602912,-0.007231519433268453,0.08933436843452308,0.07792207792207792,delta R2,-0.2511213301702312,-0.4961714151530594,-0.022952276934831685,standardized high-minus-low outcome rate difference,0.8847926267281105,False,False,False,False
reasoner,DeepSeek-R1 Distill 8B,safety,Safety,continuous,312,9,cognitive,amount,backtracking,Backtracking,0.015075883939985725,-0.011413838697997015,0.03873849266266507,0.11788211788211789,delta R2,0.3814439679842793,0.16624681666969124,0.6016552648366549,standardized high-minus-low outcome rate difference,0.8903436988543372,False,False,False,False
reasoner,DeepSeek-R1 Distill 8B,safety,Safety,continuous,312,9,cognitive,amount,subgoal,Subgoal setting,-0.0044801248409231985,-0.009307251920379725,3.958546580197666e-05,0.9630369630369631,delta R2,0.026582660187173347,-0.19180567492169862,0.24382963246736283,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
reasoner,DeepSeek-R1 Distill 8B,safety,Safety,continuous,312,9,cognitive,amount,backward_chaining,Backward chaining,-0.01234672561899167,-0.028769106923522688,0.0015651815634892222,0.9440559440559441,delta R2,-0.024384274636300895,-0.26591092749929146,0.18152178385086776,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
reasoner,DeepSeek-R1 Distill 8B,safety,Safety,continuous,312,9,cognitive,timing,verification,Verification,-0.00800583155610013,-0.029099044186488638,0.011212496673528695,0.7832167832167832,delta R2,0.12155848450508955,-0.01595024959633563,0.2582554713734499,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
reasoner,DeepSeek-R1 Distill 8B,safety,Safety,continuous,312,9,cognitive,timing,backtracking,Backtracking,0.015486609971787094,-0.01650422126645022,0.050778641757854424,0.16683316683316685,delta R2,0.024433029646994564,-0.10193906300730207,0.16836671336828604,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
reasoner,DeepSeek-R1 Distill 8B,safety,Safety,continuous,312,9,cognitive,timing,subgoal,Subgoal setting,-0.007364780460952737,-0.033924333460444545,0.01794623048273395,0.7142857142857143,delta R2,0.0011744654012287303,-0.04991028155452274,0.04962907022019899,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
reasoner,DeepSeek-R1 Distill 8B,safety,Safety,continuous,312,9,cognitive,timing,backward_chaining,Backward chaining,-0.006954098450564728,-0.047647059455738175,0.028261701373300908,0.6543456543456544,delta R2,-0.09313725490196079,-0.47211572128851537,0.28725927871148427,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
reasoner,DeepSeek-R1 Distill 8B,security,Security,binary,335,2,conversational,amount,Question_and_Answering,Question–answer,-0.005946377735917602,-0.010243488016124661,-0.001682441669698203,0.995004995004995,bits/trace,0.07148582380934455,-0.15933406634458208,0.3032766806047672,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
reasoner,DeepSeek-R1 Distill 8B,security,Security,binary,335,2,conversational,amount,Perspective_Shift,Perspective shift,0.004903042934491042,-0.008500252605590366,0.018181062321870063,0.22977022977022976,bits/trace,-0.169540681140417,-0.3846133107378517,0.045939117762302,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
reasoner,DeepSeek-R1 Distill 8B,security,Security,binary,335,2,conversational,amount,Conflict_of_Perspectives,Perspective conflict,-0.00202956896370248,-0.005088370331512382,0.0009827732097432206,0.9110889110889111,bits/trace,-0.2757263889886391,-0.4798517206927554,-0.05994737190331725,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
reasoner,DeepSeek-R1 Distill 8B,security,Security,binary,335,2,conversational,amount,Reconciliation,Reconciliation,-0.006711491183362742,-0.015325041082760872,0.00039242599577003355,0.955044955044955,bits/trace,0.07598354139064509,-0.13879924304345512,0.289200586001526,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
reasoner,DeepSeek-R1 Distill 8B,security,Security,binary,335,2,conversational,timing,Question_and_Answering,Question–answer,-0.011602429197179421,-0.02250265575177585,-0.0006934902044529017,0.977022977022977,bits/trace,-0.012768243394329637,-0.10923404387377016,0.07745606395291235,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
reasoner,DeepSeek-R1 Distill 8B,security,Security,binary,335,2,conversational,timing,Perspective_Shift,Perspective shift,-0.0070344358975281485,-0.01536489064127609,0.0006090269033924586,0.9630369630369631,bits/trace,0.0018224880571191537,-0.029788625594938403,0.03259812363595691,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
reasoner,DeepSeek-R1 Distill 8B,security,Security,binary,335,2,conversational,timing,Conflict_of_Perspectives,Perspective conflict,0.0016488037621998819,-0.01155314536696766,0.013828555443191174,0.3946053946053946,bits/trace,0.05188809521659343,0.00428538144168171,0.1000208845025677,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
reasoner,DeepSeek-R1 Distill 8B,security,Security,binary,335,2,conversational,timing,Reconciliation,Reconciliation,-0.014692330905236237,-0.030641749601678654,0.0010749504519945515,0.964035964035964,bits/trace,0.08724403526370084,0.03943522104366066,0.1333195362571782,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
reasoner,DeepSeek-R1 Distill 8B,security,Security,binary,335,2,cognitive,amount,verification,Verification,0.005139383065140761,-0.009622399214438304,0.02060969139343854,0.25374625374625376,bits/trace,-0.018744254834605293,-0.2486774058247208,0.2013522694204881,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
reasoner,DeepSeek-R1 Distill 8B,security,Security,binary,335,2,cognitive,amount,backtracking,Backtracking,0.0003055536414144168,-0.010291288555583054,0.010638910710395088,0.46853146853146854,bits/trace,-0.41855149393697794,-0.62371044168986,-0.22254978137786266,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
reasoner,DeepSeek-R1 Distill 8B,security,Security,binary,335,2,cognitive,amount,subgoal,Subgoal setting,0.0026693242277342362,-0.008527958617452711,0.014497477079639507,0.33166833166833165,bits/trace,0.16119827007855758,-0.0637302749335519,0.4021496653939937,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
reasoner,DeepSeek-R1 Distill 8B,security,Security,binary,335,2,cognitive,amount,backward_chaining,Backward chaining,0.0008251940007510249,-0.005525598051154883,0.006473726171152578,0.3866133866133866,bits/trace,-0.1951039580168174,-0.4048451151916224,-0.0013753501735804946,standardized high-minus-low outcome rate difference,1.0,False,False,False,False
reasoner,DeepSeek-R1 Distill 8B,security,Security,binary,335,2,cognitive,timing,verification,Verification,-0.005471099383792775,-0.018449096999238256,0.006711050128602149,0.8011988011988012,bits/trace,0.08776929405444178,0.028640524082134952,0.14843048603804618,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
reasoner,DeepSeek-R1 Distill 8B,security,Security,binary,335,2,cognitive,timing,backtracking,Backtracking,-0.010092806574299925,-0.021615666543196802,0.0009353246605427099,0.973026973026973,bits/trace,0.052265867944843225,-0.026206439071453886,0.13429900309933018,high-minus-low conditional timing centroid; positive means later,1.0,False,False,False,False
