gen_model,task_type,quality_class,decile,segments,behavior,positive_segments,prevalence,signature_family,dominance_share,behavior_label,abbreviation
gemma4_31b,moral,all,6,1893,subgoal,489,0.2583201267828843,cognitive,0.9385796545105566,Subgoal setting,S
gemma4_31b,moral,all,7,1866,subgoal,574,0.30760986066452306,cognitive,0.9487603305785125,Subgoal setting,S
gemma4_31b,moral,all,8,1913,subgoal,733,0.3831677992681652,cognitive,0.8971848225214197,Subgoal setting,S
gemma4_31b,moral,all,9,2147,subgoal,934,0.4350256171401956,cognitive,0.8696461824953445,Subgoal setting,S
gemma4_31b,moral,all,0,2097,Perspective_Shift,140,0.06676204101096805,conversational,0.7909604519774012,Perspective shift,P
gemma4_31b,moral,all,1,1861,Perspective_Shift,669,0.35948414830736164,conversational,0.7935943060498221,Perspective shift,P
gemma4_31b,moral,all,2,1918,Perspective_Shift,880,0.45881126173096975,conversational,0.7290803645401823,Perspective shift,P
gemma4_31b,moral,all,3,1841,Perspective_Shift,748,0.40630092341118956,conversational,0.6476190476190476,Perspective shift,P
gemma4_31b,moral,all,4,1821,Perspective_Shift,664,0.3646348160351455,conversational,0.578397212543554,Perspective shift,P
gemma4_31b,moral,all,5,1953,Perspective_Shift,762,0.3901689708141321,conversational,0.627677100494234,Perspective shift,P
gemma4_31b,moral,all,6,1893,Perspective_Shift,669,0.35340729001584786,conversational,0.5878734622144113,Perspective shift,P
gemma4_31b,moral,all,7,1866,Perspective_Shift,654,0.3504823151125402,conversational,0.6282420749279539,Perspective shift,P
gemma4_31b,moral,all,8,1913,Perspective_Shift,632,0.3303711447987454,conversational,0.5990521327014219,Perspective shift,P
gemma4_31b,moral,all,9,2147,Perspective_Shift,539,0.2510479739170936,conversational,0.43397745571658614,Perspective shift,P
gemma4_31b,moral,high,0,1074,subgoal,126,0.11731843575418995,cognitive,0.9767441860465117,Subgoal setting,S
gemma4_31b,moral,high,1,948,subgoal,151,0.15928270042194093,cognitive,0.967948717948718,Subgoal setting,S
gemma4_31b,moral,high,2,980,subgoal,205,0.20918367346938777,cognitive,0.9761904761904762,Subgoal setting,S
gemma4_31b,moral,high,3,938,subgoal,201,0.21428571428571427,cognitive,0.9571428571428572,Subgoal setting,S
gemma4_31b,moral,high,4,937,subgoal,168,0.17929562433297758,cognitive,0.8983957219251337,Subgoal setting,S
gemma4_31b,moral,high,5,997,subgoal,218,0.21865596790371114,cognitive,0.9519650655021834,Subgoal setting,S
gemma4_31b,moral,high,6,965,subgoal,254,0.2632124352331606,cognitive,0.9407407407407408,Subgoal setting,S
gemma4_31b,moral,high,7,953,subgoal,284,0.29800629590766003,cognitive,0.9498327759197324,Subgoal setting,S
gemma4_31b,moral,high,8,975,subgoal,369,0.37846153846153846,cognitive,0.9225,Subgoal setting,S
gemma4_31b,moral,high,9,1104,subgoal,492,0.44565217391304346,cognitive,0.917910447761194,Subgoal setting,S
gemma4_31b,moral,high,0,1074,Perspective_Shift,81,0.07541899441340782,conversational,0.7941176470588236,Perspective shift,P
gemma4_31b,moral,high,1,948,Perspective_Shift,325,0.34282700421940926,conversational,0.7756563245823389,Perspective shift,P
gemma4_31b,moral,high,2,980,Perspective_Shift,449,0.45816326530612245,conversational,0.7059748427672956,Perspective shift,P
gemma4_31b,moral,high,3,938,Perspective_Shift,378,0.40298507462686567,conversational,0.6186579378068741,Perspective shift,P
gemma4_31b,moral,high,4,937,Perspective_Shift,351,0.37459978655282816,conversational,0.5889261744966443,Perspective shift,P
gemma4_31b,moral,high,5,997,Perspective_Shift,401,0.40220661985957873,conversational,0.6617161716171618,Perspective shift,P
gemma4_31b,moral,high,6,965,Perspective_Shift,342,0.3544041450777202,conversational,0.6107142857142858,Perspective shift,P
gemma4_31b,moral,high,7,953,Perspective_Shift,320,0.3357817418677859,conversational,0.6142034548944338,Perspective shift,P
gemma4_31b,moral,high,8,975,Perspective_Shift,304,0.3117948717948718,conversational,0.6104417670682731,Perspective shift,P
gemma4_31b,moral,high,9,1104,Perspective_Shift,263,0.23822463768115942,conversational,0.4472789115646259,Perspective shift,P
gemma4_31b,moral,low,0,1023,subgoal,99,0.0967741935483871,cognitive,1.0,Subgoal setting,S
gemma4_31b,moral,low,1,913,subgoal,168,0.18400876232201532,cognitive,1.0,Subgoal setting,S
gemma4_31b,moral,low,2,938,subgoal,200,0.21321961620469082,cognitive,0.9900990099009901,Subgoal setting,S
gemma4_31b,moral,low,3,903,subgoal,184,0.20376522702104097,cognitive,0.983957219251337,Subgoal setting,S
gemma4_31b,moral,low,4,884,subgoal,155,0.1753393665158371,cognitive,0.9509202453987731,Subgoal setting,S
gemma4_31b,moral,low,5,956,subgoal,205,0.21443514644351463,cognitive,0.9318181818181818,Subgoal setting,S
gemma4_31b,moral,low,6,928,subgoal,235,0.25323275862068967,cognitive,0.9362549800796813,Subgoal setting,S
gemma4_31b,moral,low,7,913,subgoal,290,0.3176341730558598,cognitive,0.9477124183006537,Subgoal setting,S
gemma4_31b,moral,low,8,938,subgoal,364,0.3880597014925373,cognitive,0.8729016786570744,Subgoal setting,S
gemma4_31b,moral,low,9,1043,subgoal,442,0.42377756471716205,cognitive,0.8215613382899628,Subgoal setting,S
gemma4_31b,moral,low,0,1023,Perspective_Shift,59,0.05767350928641251,conversational,0.7866666666666666,Perspective shift,P
gemma4_31b,moral,low,1,913,Perspective_Shift,344,0.37677984665936476,conversational,0.8113207547169812,Perspective shift,P
gemma4_31b,moral,low,2,938,Perspective_Shift,431,0.4594882729211087,conversational,0.7548161120840631,Perspective shift,P
gemma4_31b,moral,low,3,903,Perspective_Shift,370,0.4097452934662237,conversational,0.6801470588235293,Perspective shift,P
gemma4_31b,moral,low,4,884,Perspective_Shift,313,0.35407239819004527,conversational,0.5670289855072465,Perspective shift,P
gemma4_31b,moral,low,5,956,Perspective_Shift,361,0.3776150627615063,conversational,0.59375,Perspective shift,P
gemma4_31b,moral,low,6,928,Perspective_Shift,327,0.35237068965517243,conversational,0.5657439446366783,Perspective shift,P
gemma4_31b,moral,low,7,913,Perspective_Shift,334,0.3658269441401972,conversational,0.6423076923076924,Perspective shift,P
gemma4_31b,moral,low,8,938,Perspective_Shift,328,0.34968017057569295,conversational,0.5888689407540394,Perspective shift,P
gemma4_31b,moral,low,9,1043,Perspective_Shift,276,0.26462128475551294,conversational,0.4220183486238533,Perspective shift,P
gemma4_31b,planning,all,0,7619,verification,874,0.11471321695760599,cognitive,0.6278735632183908,Verification,V
gemma4_31b,planning,all,1,7357,verification,1534,0.2085089030854968,cognitive,0.7020594965675057,Verification,V
gemma4_31b,planning,all,2,7423,verification,1712,0.23063451434729892,cognitive,0.755849889624724,Verification,V
gemma4_31b,planning,all,3,7334,verification,1815,0.2474775020452686,cognitive,0.795006570302234,Verification,V
gemma4_31b,planning,all,4,7318,verification,1902,0.25990707843673133,cognitive,0.8464619492656875,Verification,V
gemma4_31b,planning,all,5,7464,verification,2047,0.2742497320471597,cognitive,0.8564853556485356,Verification,V
gemma4_31b,planning,all,6,7409,verification,2088,0.28181940882710216,cognitive,0.8710888610763454,Verification,V
gemma4_31b,planning,all,7,7368,verification,2242,0.30428881650380024,cognitive,0.8925159235668789,Verification,V
gemma4_31b,planning,all,8,7412,verification,2408,0.3248785752833243,cognitive,0.8839941262848752,Verification,V
gemma4_31b,planning,all,9,7657,verification,2963,0.38696617474206607,cognitive,0.9279674287503915,Verification,V
gemma4_31b,planning,all,0,7619,Perspective_Shift,580,0.07612547578422366,conversational,0.3874415497661991,Perspective shift,P
gemma4_31b,planning,all,1,7357,Question_and_Answering,1034,0.14054641837705587,conversational,0.45570736007051565,Question–answer,Q
gemma4_31b,planning,all,2,7423,Question_and_Answering,1208,0.16273743769365487,conversational,0.4833933573429372,Question–answer,Q
gemma4_31b,planning,all,3,7334,Question_and_Answering,1194,0.16280338151077176,conversational,0.4877450980392157,Question–answer,Q
gemma4_31b,planning,all,4,7318,Question_and_Answering,1152,0.1574200601257174,conversational,0.45569620253164556,Question–answer,Q
gemma4_31b,planning,all,5,7464,Question_and_Answering,1181,0.15822615219721328,conversational,0.44001490312965724,Question–answer,Q
gemma4_31b,planning,all,6,7409,Question_and_Answering,1097,0.14806316641921988,conversational,0.41934250764525993,Question–answer,Q
gemma4_31b,planning,all,7,7368,Question_and_Answering,1048,0.14223669923995658,conversational,0.4052590873936581,Question–answer,Q
gemma4_31b,planning,all,8,7412,Perspective_Shift,1042,0.14058283864004317,conversational,0.41797031688728437,Perspective shift,P
gemma4_31b,planning,all,9,7657,Question_and_Answering,937,0.12237168603891864,conversational,0.35411942554799697,Question–answer,Q
gemma4_31b,planning,high,0,6694,verification,734,0.1096504332237825,cognitive,0.6041152263374485,Verification,V
gemma4_31b,planning,high,1,6445,verification,1279,0.19844840961986035,cognitive,0.6763617133791644,Verification,V
gemma4_31b,planning,high,2,6507,verification,1451,0.22299062548025203,cognitive,0.7380467955239064,Verification,V
gemma4_31b,planning,high,3,6443,verification,1597,0.24786590097780536,cognitive,0.788641975308642,Verification,V
gemma4_31b,planning,high,4,6413,verification,1629,0.25401528145953534,cognitive,0.838394235717962,Verification,V
gemma4_31b,planning,high,5,6544,verification,1769,0.2703239608801956,cognitive,0.8537644787644788,Verification,V
gemma4_31b,planning,high,6,6496,verification,1818,0.27986453201970446,cognitive,0.8653022370299858,Verification,V
gemma4_31b,planning,high,7,6454,verification,1982,0.30709637434149367,cognitive,0.8923908149482216,Verification,V
gemma4_31b,planning,high,8,6498,verification,2181,0.33564173591874424,cognitive,0.884787018255578,Verification,V
gemma4_31b,planning,high,9,6729,verification,2648,0.3935205825531283,cognitive,0.9249039469088369,Verification,V
gemma4_31b,planning,high,0,6694,Perspective_Shift,515,0.07693456827009262,conversational,0.4051927616050354,Perspective shift,P
gemma4_31b,planning,high,1,6445,Question_and_Answering,887,0.13762606671838634,conversational,0.45116988809766023,Question–answer,Q
gemma4_31b,planning,high,2,6507,Question_and_Answering,1104,0.16966343937298295,conversational,0.49707339036470055,Question–answer,Q
gemma4_31b,planning,high,3,6443,Question_and_Answering,1113,0.1727456153965544,conversational,0.4997754827121688,Question–answer,Q
gemma4_31b,planning,high,4,6413,Question_and_Answering,1069,0.1666926555434274,conversational,0.4778721502011623,Question–answer,Q
gemma4_31b,planning,high,5,6544,Question_and_Answering,1084,0.1656479217603912,conversational,0.4577702702702703,Question–answer,Q
gemma4_31b,planning,high,6,6496,Question_and_Answering,1014,0.1560960591133005,conversational,0.4372574385510996,Question–answer,Q
gemma4_31b,planning,high,7,6454,Question_and_Answering,938,0.14533622559652928,conversational,0.4161490683229814,Question–answer,Q
gemma4_31b,planning,high,8,6498,Perspective_Shift,913,0.1405047706986765,conversational,0.4118177717636446,Perspective shift,P
gemma4_31b,planning,high,9,6729,Question_and_Answering,854,0.12691336008322188,conversational,0.3669961323592608,Question–answer,Q
gemma4_31b,planning,low,0,925,verification,140,0.15135135135135136,cognitive,0.7909604519774011,Verification,V
gemma4_31b,planning,low,1,912,verification,255,0.27960526315789475,cognitive,0.8673469387755103,Verification,V
gemma4_31b,planning,low,2,916,verification,261,0.2849344978165939,cognitive,0.8729096989966556,Verification,V
gemma4_31b,planning,low,3,891,verification,218,0.244668911335578,cognitive,0.8449612403100775,Verification,V
gemma4_31b,planning,low,4,905,verification,273,0.30165745856353593,cognitive,0.8980263157894737,Verification,V
gemma4_31b,planning,low,5,920,verification,278,0.30217391304347824,cognitive,0.8742138364779873,Verification,V
gemma4_31b,planning,low,6,913,verification,270,0.29572836801752467,cognitive,0.9121621621621622,Verification,V
gemma4_31b,planning,low,7,914,verification,260,0.2844638949671772,cognitive,0.8934707903780069,Verification,V
gemma4_31b,planning,low,8,914,verification,227,0.24835886214442013,cognitive,0.8764478764478765,Verification,V
gemma4_31b,planning,low,9,928,verification,315,0.3394396551724138,cognitive,0.9545454545454545,Verification,V
gemma4_31b,planning,low,0,925,Question_and_Answering,107,0.11567567567567567,conversational,0.47345132743362833,Question–answer,Q
gemma4_31b,planning,low,1,912,Question_and_Answering,147,0.1611842105263158,conversational,0.48514851485148514,Question–answer,Q
gemma4_31b,planning,low,2,916,Perspective_Shift,113,0.12336244541484716,conversational,0.4064748201438849,Perspective shift,P
gemma4_31b,planning,low,3,891,Perspective_Shift,95,0.10662177328843996,conversational,0.42986425339366513,Perspective shift,P
gemma4_31b,planning,low,4,905,Perspective_Shift,130,0.143646408839779,conversational,0.44673539518900346,Perspective shift,P
gemma4_31b,planning,low,5,920,Perspective_Shift,144,0.1565217391304348,conversational,0.4556962025316456,Perspective shift,P
gemma4_31b,planning,low,6,913,Perspective_Shift,129,0.14129244249726178,conversational,0.43434343434343436,Perspective shift,P
gemma4_31b,planning,low,7,914,Perspective_Shift,148,0.16192560175054704,conversational,0.4457831325301205,Perspective shift,P
gemma4_31b,planning,low,8,914,Perspective_Shift,129,0.14113785557986872,conversational,0.4673913043478261,Perspective shift,P
gemma4_31b,planning,low,9,928,Perspective_Shift,137,0.1476293103448276,conversational,0.4294670846394984,Perspective shift,P
gemma4_31b,safety,all,0,496,subgoal,22,0.04435483870967742,cognitive,1.0,Subgoal setting,S
gemma4_31b,safety,all,1,376,subgoal,5,0.013297872340425532,cognitive,0.625,Subgoal setting,S
gemma4_31b,safety,all,2,406,subgoal,6,0.014778325123152709,cognitive,0.75,Subgoal setting,S
gemma4_31b,safety,all,3,362,subgoal,21,0.058011049723756904,cognitive,0.875,Subgoal setting,S
gemma4_31b,safety,all,4,336,subgoal,27,0.08035714285714286,cognitive,0.9,Subgoal setting,S
gemma4_31b,safety,all,5,412,subgoal,43,0.10436893203883495,cognitive,0.8269230769230769,Subgoal setting,S
gemma4_31b,safety,all,6,401,subgoal,43,0.10723192019950124,cognitive,0.7288135593220338,Subgoal setting,S
gemma4_31b,safety,all,7,367,subgoal,40,0.10899182561307902,cognitive,0.634920634920635,Subgoal setting,S
gemma4_31b,safety,all,8,415,subgoal,45,0.10843373493975904,cognitive,0.6,Subgoal setting,S
gemma4_31b,safety,all,9,534,subgoal,66,0.12359550561797752,cognitive,0.7951807228915663,Subgoal setting,S
gemma4_31b,safety,all,0,496,Perspective_Shift,11,0.02217741935483871,conversational,0.6875,Perspective shift,P
gemma4_31b,safety,all,1,376,Perspective_Shift,50,0.13297872340425532,conversational,0.5434782608695652,Perspective shift,P
gemma4_31b,safety,all,2,406,Perspective_Shift,93,0.229064039408867,conversational,0.6992481203007519,Perspective shift,P
gemma4_31b,safety,all,3,362,Perspective_Shift,94,0.2596685082872928,conversational,0.7642276422764227,Perspective shift,P
gemma4_31b,safety,all,4,336,Perspective_Shift,75,0.22321428571428573,conversational,0.8241758241758241,Perspective shift,P
gemma4_31b,safety,all,5,412,Perspective_Shift,100,0.24271844660194175,conversational,0.7874015748031497,Perspective shift,P
gemma4_31b,safety,all,6,401,Perspective_Shift,125,0.3117206982543641,conversational,0.8445945945945945,Perspective shift,P
gemma4_31b,safety,all,7,367,Perspective_Shift,110,0.2997275204359673,conversational,0.7913669064748201,Perspective shift,P
gemma4_31b,safety,all,8,415,Perspective_Shift,99,0.2385542168674699,conversational,0.7443609022556391,Perspective shift,P
gemma4_31b,safety,all,9,534,Perspective_Shift,114,0.21348314606741572,conversational,0.7862068965517242,Perspective shift,P
gemma4_31b,safety,high,0,483,subgoal,22,0.045548654244306416,cognitive,1.0,Subgoal setting,S
gemma4_31b,safety,high,1,365,subgoal,5,0.0136986301369863,cognitive,0.625,Subgoal setting,S
gemma4_31b,safety,high,2,394,subgoal,5,0.012690355329949238,cognitive,0.7142857142857144,Subgoal setting,S
gemma4_31b,safety,high,3,351,subgoal,18,0.05128205128205128,cognitive,0.8571428571428572,Subgoal setting,S
gemma4_31b,safety,high,4,326,subgoal,24,0.0736196319018405,cognitive,0.8888888888888888,Subgoal setting,S
gemma4_31b,safety,high,5,399,subgoal,36,0.09022556390977443,cognitive,0.8,Subgoal setting,S
gemma4_31b,safety,high,6,390,subgoal,39,0.1,cognitive,0.7090909090909091,Subgoal setting,S
gemma4_31b,safety,high,7,355,subgoal,37,0.10422535211267606,cognitive,0.6271186440677966,Subgoal setting,S
gemma4_31b,safety,high,8,404,subgoal,41,0.10148514851485149,cognitive,0.6029411764705882,Subgoal setting,S
gemma4_31b,safety,high,9,521,subgoal,62,0.11900191938579655,cognitive,0.8051948051948052,Subgoal setting,S
